-0,753393288739018;-0,7234024299100567;2,799374614499463
-0,753393288739018;-0,6452115828334116;2,2192757941722263
-0,28860427159190805;-0,652912910241262;1,6376508999999975
-0,41367206687525826;-0,5693523302930883;1,121551801547074
-0,5314649735297926;-0,4425748213130944;0,6993443964072271
-0,3928964318905349;-0,4300218931528981;0,3306449554573803
-0,6932930624038335;-0,30988589588242643;0,0019668010924249915
-0,6716372060877782;-0,3432818661097404;-0,3601514464008978
-0,7167125768029409;-0,30461036885074916;-0,718822674596847
-0,6725937936533352;-0,20614171474609472;-0,9668993312462919
-0,6191535067976799;-0,25218481897345646;-1,1207084988983311
-0,6226985077759206;-0,35602320594963954;-1,1625038463280248
-0,36118032903418895;-0,3765365275772774;-1,304829308296506
-0,027230786767655606;-0,27218000848191176;-1,3451939614965203
0,48205161000431185;-0,1313187264441365;-1,4022500473761246
-0,21541326500034053;-0,3572478818677074;-1,3952682595352903
-0,03157160429203192;-0,4864747426838372;-1,1418255457283955
-0,5840571932580002;-0,4250054321808121;-0,7337133401393475
-0,679740065466614;-0,3037625162920868;-0,24354032872051629
-0,6690367348486379;-0,43447311908587577;0,22546031569136976
-0,743120020597994;-0,24556685872389708;0,7531003475970384
-0,41523154576364535;-0,4951652314101269;1,2731100102777517
-0,753393288739018;-0,4891596091196015;1,1673912446659938
-0,753393288739018;-0,3587551753053295;1,0904771228784431
2,4713518188143304;-0,5363567348851427;0,943687894913363
1,794184285011623;-0,31968330322696986;0,8407542140687139
-0,06352484440202429;-0,1907390599303942;0,7687807563543219
0,5388841653697571;-0,06608118234705622;0,7221210485437193
0,9881185863878518;0,04618862729582511;0,6878797666467319
-0,023613438830675283;0,1380864240708458;0,6530662070578725
2,9074432089947306;0,009825173113192741;0,6457029007557906
2,8133519698783878;0,053136307984864364;0,6194925824680687
-0,37576627977119054;0,08686199865165821;0,5977078783308207
0,5532731716079677;0,11835030062198165;0,573958354118147
0,5368745276269904;0,16526480886796902;0,5422923218345818
0,08301793980053213;0,21130791309533062;0,515891244316236
-0,15259198916144975;0,2582459728012802;0,4913977591041292
0,166056171331657;0,30254626899139164;0,4657978703544037
-0,4285835789265881;0,3350943866600431;0,4330063586101576
-0,4197291150319575;0,3669830634497353;0,41282403201015044
0,18100787613784228;0,6152625543780458;0,36017448435795796
-0,04001208281165253;0,6212210737486457;0,34975903036589395
-0,6280401248961949;0,617970972273773;0,3152506855460329
-0,455516743955149;-0,04596823553878686;0,28825825441275305
-0,4757939887796662;-0,05202096074923789;0,2675799538131239
-0,17968190593394645;-0,06669352030609028;0,2454709589838153
-0,08534951028847201;-0,08659450397469422;0,22532678422993302
-0,38979757049118846;-0,10378706974757104;0,2137095470849383
1,072201829545216;-0,12208655413870137;0,20607917785998284
3,1432541017309887;-0,14311800788552195;0,19631230525203996
0,6746552912710836;0,4068792366267944;0,1897692636416406
-0,5168669649663344;0,3853060993008284;0,20146280447888484
0,4732493966909931;0,36846680542739435;0,19482438325317356
-0,64400870640022;0,3583396776433708;0,2186311352350346
-0,03735936099120035;0,12018731449908382;0,2754964618840151
-0,40292854350242685;0,09176070232393001;0,2881437988743788
-0,720719794462018;0,056433512379662674;0,3137627635471666
-0,7300023111958578;-0,1647853510513392;0,29724301417513804
-0,5979759442644033;-0,18070613798622231;0,2985592528664428
-0,7109216046833841;-0,1788691241091204;0,2964609013295801
-0,7254319930412575;-0,22126175204224108;0,26368846550839653
-0,6783855696279891;-0,2022792753121882;0,23558963083749818
-0,5924454211963089;-0,16480890251130206;0,20802492201234662
-0,009425396366741633;-0,19347102928608417;0,19707534217453543
1,5361869915952189;-0,20011254099560655;0,20167263963257123
0,723931608723726;-0,2576958606047622;0,22483081023031085
-0,6466895631490709;-0,2512663120349055;0,2353416438376871
