62
62
198
75
38
20
11
28
129
107
66
10
212
22
25
70
127
67
30
64
74
47
26
8
106
17
168
63
101
114
96
111
135
49
70
80
112
91
14
52
69
84
165
39
52
173
103
95
74
48
43
39
71
46
28
126
13
151
70
51
74
47
42
79
40
125
28
116
74
90
48
91
63
112
174
63
55
13
121
137
17
93
152
122
17
100
75
78
162
100
11
28
46
70
17
73
190
68
23
132
73
21
163
28
100
110
110
85
50
190
12
67
79
59
103
79
135
88
71
104
86
163
95
99
139
19
22
46
203
105
140
10
11
66
104
50
81
104
33
63
126
132
104
52
124
65
108
35
177
223
162
34
106
111
16
133
12
47
22
19
53
101
25
36
166
40
120
97
103
116
142
24
20
89
209
67
112
84
85
14
47
47
29
15
59
173
85
54
40
92
66
86
12
17
91
10
75
91
27
203
75
55
102
46
18
109
106
71
62
25
79
47
66
107
20
36
18
201
18
32
112
15
63
49
179
15
11
69
68
115
18
142
29
138
95
29
11
185
27
28
17
221
125
70
132
30
104
20
86
84
16
50
59
61
14
70
170
65
12
162
17
128
17
64
86
21
70
16
82
59
28
102
85
132
58
191
39
17
186
60
19
17
21
142
228
125
21
104
34
131
69
155
10
43
89
21
140
82
74
185
46
14
136
48
16
65
192
172
33
87
22
14
57
69
104
19
115
123
65
29
30
63
21
108
138
105
72
11
42
54
12
57
97
65
71
88
146
13
35
166
39
8
42
13
121
12
103
49
159
84
98
157
172
93
63
79
14
142
136
97
42
14
147
238
125
138
101
60
53
27
36
144
75
14
15
72
57
69
21
160
102
109
170
110
12
58
39
42
81
23
22
192
27
125
73
167
28
60
106
47
28
15
38
134
100
70
46
49
171
178
74
104
14
116
182
19
115
57
123
87
124
114
13
147
81
75
18
91
82
63
24
16
124
109
122
80
112
16
143
142
18
10
8
46
163
15
74
14
74
166
150
15
148
167
82
38
198
42
26
77
48
40
100
58
58
31
21
92
88
61
81
42
22
178
168
116
12
85
9
104
22
26
143
80
126
45
97
97
97
134
73
88
17
77
70
97
224
104
181
42
132
58
11
14
12
49
86
22
80
80
59
98
154
36
27
66
68
9
130
188
105
54
71
103
18
60
41
81
25
112
14
128
16
30
59
23
77
18
153
143
11
133
60
75
136
80
13
169
61
69
19
117
116
14
13
42
70
63
29
65
16
77
179
186
26
120
72
205
109
8
194
109
202
107
229
72
113
102
147
187
140
48
78
75
12
89
58
13
135
106
61
64
16
25
83
11
124
17
22
14
55
12
99
88
31
178
76
49
46
9
55
71
99
112
22
83
214
93
72
131
144
20
13
10
18
31
13
94
80
41
16
50
145
34
41
205
15
181
77
67
19
129
18
23
53
64
14
101
19
22
116
225
42
160
109
14
122
152
18
50
147
9
68
151
73
42
111
48
171
88
29
120
38
47
58
166
157
12
34
18
29
37
91
193
156
142
149
14
46
34
89
30
11
56
19
92
13
122
19
103
29
123
36
142
45
58
13
21
35
71
134
135
30
81
78
111
84
168
115
11
15
94
62
60
150
17
95
32
225
87
165
22
73
225
81
47
20
11
38
162
209
110
140
97
30
11
117
18
12
67
9
35
11
70
54
28
19
74
28
57
20
129
29
11
188
79
165
115
24
29
55
56
115
27
78
11
164
84
90
54
156
113
76
115
15
120
82
19
123
69
39
147
207
98
89
188
176
140
30
39
65
66
51
15
26
45
139
15
47
13
30
106
110
112
77
110
55
13
131
19
116
13
139
142
65
32
80
71
25
70
7
52
62
190
74
143
21
12
80
98
66
86
72
43
116
95
13
70
19
54
139
75
38
101
29
121
91
29
13
68
129
59
26
107
187
71
83
16
53
95
58
113
117
51
60
147
134
93
87
197
55
36
67
28
36
173
122
140
16
194
129
108
58
12
79
66
81
14
176
233
100
159
115
138
151
114
20
104
23
36
11
32
116
145
14
126
17
22
148
122
204
46
112
63
69
68
32
105
11
104
69
39
62
42
168
74
12
71
22
157
46
18
84
203
48
116
57
69
11
109
45
49
110
11
25
139
179
17
58
21
139
23
85
60
59
117
21
20
36
127
157
22
12
22
57
150
48
52
27
120
13
63
51
173
92
72
65
49
128
13
69
91
65
76
49
64
75
22
27
178
49
150
84
27
38
13
14
61
127
179
56
65
74
18
211
17
74
65
65
175
63
66
188
26
18
171
135
190
40
98
28
162
112
91
11
49
102
72
13
86
171
29
100
83
17
21
85
22
115
76
171
134
22
201
38
134
40
18
140
15
14
17
153
28
106
36
17
55
86
23
20
24
18
174
105
148
13
88
117
48
137
45
12
19
146
49
11
24
28
126
112
38
116
171
14
147
61
125
56
77
24
173
25
11
52
36
57
18
32
116
63
30
164
11
70
68
22
33
63
133
59
166
157
100
11
28
42
89
52
138
41
18
16
63
74
93
121
67
87
32
11
43
57
79
119
144
50
47
11
62
63
77
63
42
40
66
14
64
11
64
176
13
16
181
152
19
113
13
41
19
55
9
172
9
62
96
61
174
10
13
19
18
37
87
45
116
93
105
50
27
14
9
64
74
49
99
96
10
72
39
37
92
159
92
62
88
54
36
11
92
29
48
121
69
193
151
31
223
49
59
189
121
132
135
15
91
29
26
188
24
68
198
11
77
97
52
61
107
49
19
14
170
21
98
88
41
205
19
64
69
86
123
24
22
50
85
84
49
104
126
162
16
81
11
50
67
39
63
115
98
21
64
22
17
17
90
29
31
13
120
168
23
11
23
53
156
69
102
57
100
152
60
99
201
161
100
38
64
74
116
60
123
26
19
105
130
21
114
116
74
59
94
173
63
181
113
21
53
185
85
198
68
111
108
16
14
176
119
101
119
26
72
115
62
65
51
23
91
184
20
76
84
13
140
37
29
57
50
61
88
16
24
64
35
40
100
119
50
66
111
63
20
24
29
170
114
103
71
32
27
91
39
31
15
144
74
73
119
101
47
12
71
100
16
15
69
74
132
63
47
19
56
121
65
137
170
72
62
76
103
180
91
22
134
117
27
67
135
205
11
29
77
177
21
104
95
23
19
91
75
62
68
12
16
95
109
37
96
103
51
30
104
123
107
69
214
150
72
142
28
113
113
204
116
55
15
57
62
113
79
53
88
79
122
159
147
38
81
62
100
176
52
24
11
29
26
10
115
100
121
16
185
95
27
22
74
106
96
27
11
22
11
57
95
16
34
25
75
28
116
22
174
192
127
48
59
34
78
86
71
